Gene Symbol	Description	Category	Uniprot ID	Gifts	GC Id	Relevance score	GeneCards Link
CNTF	Ciliary Neurotrophic Factor	Protein Coding	P26441	54	GC11P058622	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTF
FLG	Filaggrin	Protein Coding	P20930	54	GC01M167330	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLG
GNA12	G Protein Subunit Alpha 12	Protein Coding	Q03113	54	GC07M004006	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNA12
GPR35	G Protein-Coupled Receptor 35	Protein Coding	Q9HC97	54	GC02P240605	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR35
KSR1	Kinase Suppressor Of Ras 1	Protein Coding	Q8IVT5	54	GC17P027456	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KSR1
ZMIZ1	Zinc Finger MIZ-Type Containing 1	Protein Coding	Q9ULJ6	54	GC10P079068	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMIZ1
DDX39B	DExD-Box Helicase 39B	Protein Coding	Q13838	53	GC06M031530	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX39B
IL24	Interleukin 24	Protein Coding	Q13007	53	GC01P206897	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL24
TNPO3	Transportin 3	Protein Coding	Q9Y5L0	53	GC07M128954	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNPO3
CREM	CAMP Responsive Element Modulator	Protein Coding	Q03060	52	GC10P035126	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREM
ETS2	ETS Proto-Oncogene 2, Transcription Factor	Protein Coding	P15036	52	GC21P038805	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETS2
HSPA6	Heat Shock Protein Family A (Hsp70) Member 6	Protein Coding	P17066	52	GC01P161524	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA6
IL19	Interleukin 19	Protein Coding	Q9UHD0	52	GC01P206770	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL19
INPP5E	Inositol Polyphosphate-5-Phosphatase E	Protein Coding	Q9NRR6	52	GC09M136428	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPP5E
LSP1	Lymphocyte Specific Protein 1	Protein Coding	P33241	52	GC11P020301	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSP1
MICB	MHC Class I Polypeptide-Related Sequence B	Protein Coding	Q29980	52	GC06P181888	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICB
MTMR3	Myotubularin Related Protein 3	Protein Coding	Q13615	52	GC22P091896	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTMR3
SULT1A2	Sulfotransferase Family 1A Member 2	Protein Coding	P50226	52	GC16M028591	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SULT1A2
BAG6	BAG Cochaperone 6	Protein Coding	P46379	51	GC06M031639	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAG6
LGALS9	Galectin 9	Protein Coding	O00182	51	GC17P027629	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS9
LPXN	Leupaxin	Protein Coding	O60711	51	GC11M139524	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPXN
MSTO1	Misato Mitochondrial Distribution And Morphology Regulator 1	Protein Coding	Q9BUK6	51	GC01P176767	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSTO1
PLCL1	Phospholipase C Like 1 (Inactive)	Protein Coding	Q15111	51	GC02P197804	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCL1
DAP	Death Associated Protein	Protein Coding	P51397	50	GC05M010679	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAP
IL20	Interleukin 20	Protein Coding	Q9NYY1	50	GC01P206866	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL20
MMEL1	Membrane Metalloendopeptidase Like 1	Protein Coding	Q495T6	50	GC01M002590	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMEL1
ZPBP	Zona Pellucida Binding Protein	Protein Coding	Q9BS86	50	GC07M049850	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZPBP
ARHGAP45	Rho GTPase Activating Protein 45	Protein Coding	Q92619	49	GC19P001065	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP45
BSN	Bassoon Presynaptic Cytomatrix Protein	Protein Coding	Q9UPA5	49	GC03P049554	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSN
CPEB4	Cytoplasmic Polyadenylation Element Binding Protein 4	Protein Coding	Q17RY0	49	GC05P173888	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPEB4
JAZF1	JAZF Zinc Finger 1	Protein Coding	Q86VZ6	49	GC07M027830	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAZF1
SKAP2	Src Kinase Associated Phosphoprotein 2	Protein Coding	O75563	49	GC07M026654	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKAP2
TAGAP	T Cell Activation RhoGTPase Activating Protein	Protein Coding	Q8N103	49	GC06M159034	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAGAP
THADA	THADA Armadillo Repeat Containing	Protein Coding	Q6YHU6	49	GC02M043272	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=THADA
GPR183	G Protein-Coupled Receptor 183	Protein Coding	P32249	48	GC13M099513	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR183
NDFIP1	Nedd4 Family Interacting Protein 1	Protein Coding	Q9BT67	48	GC05P142108	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDFIP1
RASSF5	Ras Association Domain Family Member 5	Protein Coding	Q8WWW0	48	GC01P206507	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF5
CTDSP1	CTD Small Phosphatase 1	Protein Coding	Q9GZU7	47	GC02P218398	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTDSP1
SEC16A	SEC16 Homolog A, Endoplasmic Reticulum Export Factor	Protein Coding	O15027	47	GC09M136440	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC16A
SP140	SP140 Nuclear Body Protein	Protein Coding	Q13342	47	GC02P230203	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP140
TNFSF18	TNF Superfamily Member 18	Protein Coding	Q9UNG2	47	GC01M173009	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF18
TRIB1	Tribbles Pseudokinase 1	Protein Coding	Q96RU8	47	GC08P125430	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIB1
TSPAN14	Tetraspanin 14	Protein Coding	Q8NG11	47	GC10P123925	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN14
UBAC2	UBA Domain Containing 2	Protein Coding	Q8NBM4	47	GC13P099200	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBAC2
NFKBIL1	NFKB Inhibitor Like 1	Protein Coding	Q9UBC1	46	GC06P181890	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIL1
SLC2A4RG	SLC2A4 Regulator	Protein Coding	Q9NR83	46	GC20P063739	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A4RG
TM9SF4	Transmembrane 9 Superfamily Member 4	Protein Coding	Q92544	46	GC20P032109	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM9SF4
ZGPAT	Zinc Finger CCCH-Type And G-Patch Domain Containing	Protein Coding	Q8N5A5	46	GC20P063707	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZGPAT
CTSW	Cathepsin W	Protein Coding	P56202	45	GC11P065879	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSW
DENND1B	DENN Domain Containing 1B	Protein Coding	Q6P3S1	45	GC01M197473	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DENND1B
FCRLA	Fc Receptor Like A	Protein Coding	Q7L513	45	GC01P177027	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCRLA
RMI2	RecQ Mediated Genome Instability 2	Protein Coding	Q96E14	45	GC16P120376	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RMI2
GATD3	Glutamine Amidotransferase Class 1 Domain Containing 3	Protein Coding	P0DPI2	44	GC21P051106	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATD3
GSDMB	Gasdermin B	Protein Coding	Q8TAX9	44	GC17M039904	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSDMB
INAVA	Innate Immunity Activator	Protein Coding	Q3KP66	44	GC01P200892	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=INAVA
TSPAN33	Tetraspanin 33	Protein Coding	Q86UF1	44	GC07P165504	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN33
ZPBP2	Zona Pellucida Binding Protein 2	Protein Coding	Q6X784	43	GC17P154755	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZPBP2
ANKRD55	Ankyrin Repeat Domain 55	Protein Coding	Q3KP44	42	GC05M056099	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD55
SLC39A11	Solute Carrier Family 39 Member 11	Protein Coding	Q8N1S5	42	GC17M072645	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A11
LIME1	Lck Interacting Transmembrane Adaptor 1	Protein Coding	Q9H400	41	GC20P069272	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIME1
PHTF1	Putative Homeodomain Transcription Factor 1	Protein Coding	Q9UMS5	41	GC01M113696	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHTF1
SBNO2	Strawberry Notch Homolog 2	Protein Coding	Q9Y2G9	41	GC19M001107	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SBNO2
YDJC	YdjC Chitooligosaccharide Deacetylase Homolog	Protein Coding	A8MPS7	41	GC22M021628	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=YDJC
ARHGAP30	Rho GTPase Activating Protein 30	Protein Coding	Q7Z6I6	40	GC01M161046	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP30
ENTR1	Endosome Associated Trafficking Regulator 1	Protein Coding	Q96C92	40	GC09M136403	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTR1
TMEM50B	Transmembrane Protein 50B	Protein Coding	P56557	40	GC21M033432	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM50B
CCDC116	Coiled-Coil Domain Containing 116	Protein Coding	Q8IYX3	37	GC22P092498	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC116
NXPE1	Neurexophilin And PC-Esterase Domain Family Member 1	Protein Coding	Q8N323	37	GC11M140556	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NXPE1
ZNF831	Zinc Finger Protein 831	Protein Coding	Q5JPB2	37	GC20P059126	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF831
C10orf55	Chromosome 10 Putative Open Reading Frame 55	RNA Gene	Q5SWW7	35	GC10M074405	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C10orf55
PVT1	Pvt1 Oncogene	RNA Gene		33	GC08P128394	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1
SNHG7	Small Nucleolar RNA Host Gene 7	RNA Gene		30	GC09M139274	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG7
LINC00598	Long Intergenic Non-Protein Coding RNA 598	RNA Gene		24	GC13M043068	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00598
CARINH	Colitis Associated IRF1 Antisense Regulator Of Intestinal Homeostasis	RNA Gene		23	GC05P132646	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARINH
CYLD-AS1	CYLD Antisense RNA 1	RNA Gene		20	GC16M050742	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLD-AS1
FOSL2-AS1	FOSL2 Antisense RNA 1	RNA Gene		12	GC02M029292	1.382570148	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOSL2-AS1
PDCD1LG2	Programmed Cell Death 1 Ligand 2	Protein Coding	Q9BQ51	56	GC09P005510	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD1LG2
PSMD7	Proteasome 26S Subunit, Non-ATPase 7	Protein Coding	P51665	56	GC16P074296	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD7
RPS27A	Ribosomal Protein S27a	Protein Coding	P62979	55	GC02P055231	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27A
PLXNA2	Plexin A2	Protein Coding	O75051	54	GC01M208023	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXNA2
CDSN	Corneodesmosin	Protein Coding	Q15517	53	GC06M031115	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDSN
CCL27	C-C Motif Chemokine Ligand 27	Protein Coding	Q9Y4X3	47	GC09M035856	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL27
MIR27A	MicroRNA 27a	RNA Gene		32	GC19M108247	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR27A
MIR26B	MicroRNA 26b	RNA Gene		31	GC02P218402	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26B
MIR142	MicroRNA 142	RNA Gene		30	GC17M058331	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR142
MIR31	MicroRNA 31	RNA Gene		29	GC09M022327	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR31
MIR202	MicroRNA 202	RNA Gene		27	GC10M133247	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR202
MIR494	MicroRNA 494	RNA Gene		26	GC14P121384	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR494
MIR15A	MicroRNA 15a	RNA Gene		25	GC13M050049	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR15A
MIR515-1	MicroRNA 515-1	RNA Gene		25	GC19P053679	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR515-1
MIR198	MicroRNA 198	RNA Gene		22	GC03M120395	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR198
MIR515-2	MicroRNA 515-2	RNA Gene		17	GC19P053685	1.34912622	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR515-2
COMT	Catechol-O-Methyltransferase	Protein Coding	P21964	64	GC22P019941	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMT
NGF	Nerve Growth Factor	Protein Coding	P01138	64	GC01M115285	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGF
ADRB2	Adrenoceptor Beta 2	Protein Coding	P07550	62	GC05P159202	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
BDNF	Brain Derived Neurotrophic Factor	Protein Coding	P23560	62	GC11M027654	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDNF
GRIN2D	Glutamate Ionotropic Receptor NMDA Type Subunit 2D	Protein Coding	O15399	62	GC19P152822	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2D
MAOA	Monoamine Oxidase A	Protein Coding	P21397	62	GC0XP043654	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAOA
ANGPT2	Angiopoietin 2	Protein Coding	O15123	61	GC08M006499	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPT2
HTR2A	5-Hydroxytryptamine Receptor 2A	Protein Coding	P28223	61	GC13M046831	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR2A
OPRM1	Opioid Receptor Mu 1	Protein Coding	P35372	61	GC06P183705	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1
SLC6A4	Solute Carrier Family 6 Member 4	Protein Coding	P31645	61	GC17M030194	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A4
SCN9A	Sodium Voltage-Gated Channel Alpha Subunit 9	Protein Coding	Q15858	60	GC02M166195	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN9A
HTR1A	5-Hydroxytryptamine Receptor 1A	Protein Coding	P08908	59	GC05M063960	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR1A
NR4A2	Nuclear Receptor Subfamily 4 Group A Member 2	Protein Coding	P43354	59	GC02M156324	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR4A2
TACR1	Tachykinin Receptor 1	Protein Coding	P25103	59	GC02M075860	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR1
HTR3A	5-Hydroxytryptamine Receptor 3A	Protein Coding	P46098	58	GC11P113975	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3A
NPY	Neuropeptide Y	Protein Coding	P01303	58	GC07P024850	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPY
TSPO	Translocator Protein	Protein Coding	B1AH88	58	GC22P043151	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPO
FMR1	Fragile X Messenger Ribonucleoprotein 1	Protein Coding	Q06787	57	GC0XP148000	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMR1
MAOB	Monoamine Oxidase B	Protein Coding	P27338	57	GC0XM043766	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAOB
CRH	Corticotropin Releasing Hormone	Protein Coding	P06850	56	GC08M066176	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRH
IL7	Interleukin 7	Protein Coding	P13232	55	GC08M078689	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL7
JAM3	Junctional Adhesion Molecule 3	Protein Coding	Q9BX67	55	GC11P134096	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAM3
P2RX3	Purinergic Receptor P2X 3	Protein Coding	P56373	55	GC11P057335	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX3
PREP	Prolyl Endopeptidase	Protein Coding	P48147	55	GC06M108625	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PREP
CARD14	Caspase Recruitment Domain Family Member 14	Protein Coding	Q9BXL6	54	GC17P155735	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD14
HTR3B	5-Hydroxytryptamine Receptor 3B	Protein Coding	O95264	54	GC11P114377	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3B
OXT	Oxytocin/Neurophysin I Prepropeptide	Protein Coding	P01178	50	GC20P010955	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=OXT
PNOC	Prepronociceptin	Protein Coding	Q13519	50	GC08P028316	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNOC
IL25	Interleukin 25	Protein Coding	Q9H293	49	GC14P057554	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL25
IL17C	Interleukin 17C	Protein Coding	Q9P0M4	48	GC16P088638	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL17C
MIR151A	MicroRNA 151a	RNA Gene		28	GC08M141050	1.174672484	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR151A
ABL1	ABL Proto-Oncogene 1, Non-Receptor Tyrosine Kinase	Protein Coding	P00519	65	GC09P130713	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABL1
DNMT3A	DNA Methyltransferase 3 Alpha	Protein Coding	Q9Y6K1	65	GC02M025228	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3A
ALDH2	Aldehyde Dehydrogenase 2 Family Member	Protein Coding	P05091	64	GC12P111766	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH2
FAS	Fas Cell Surface Death Receptor	Protein Coding	P25445	64	GC10P124091	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS
GAPDH	Glyceraldehyde-3-Phosphate Dehydrogenase	Protein Coding	P04406	64	GC12P074057	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAPDH
LMNA	Lamin A/C	Protein Coding	P02545	63	GC01P156082	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNA
RAC2	Rac Family Small GTPase 2	Protein Coding	P15153	63	GC22M086126	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC2
TH	Tyrosine Hydroxylase	Protein Coding	P07101	63	GC11M002163	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TH
CAMK2G	Calcium/Calmodulin Dependent Protein Kinase II Gamma	Protein Coding	Q13555	62	GC10M073812	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK2G
GATA4	GATA Binding Protein 4	Protein Coding	P43694	62	GC08P011676	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA4
GBA1	Glucosylceramidase Beta 1	Protein Coding	P04062	62	GC01M167453	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBA1
ITGA4	Integrin Subunit Alpha 4	Protein Coding	P13612	62	GC02P181501	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA4
MAPK3	Mitogen-Activated Protein Kinase 3	Protein Coding	P27361	62	GC16M051076	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK3
PCSK1	Proprotein Convertase Subtilisin/Kexin Type 1	Protein Coding	P29120	62	GC05M096391	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK1
PRKCQ	Protein Kinase C Theta	Protein Coding	Q04759	62	GC10M007262	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCQ
RAD50	RAD50 Double Strand Break Repair Protein	Protein Coding	Q92878	62	GC05P132556	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD50
SCNN1A	Sodium Channel Epithelial 1 Subunit Alpha	Protein Coding	P37088	62	GC12M006346	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCNN1A
STK11	Serine/Threonine Kinase 11	Protein Coding	Q15831	62	GC19P001177	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK11
ACTA2	Actin Alpha 2, Smooth Muscle	Protein Coding	P62736	61	GC10M088935	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA2
AHR	Aryl Hydrocarbon Receptor	Protein Coding	P35869	61	GC07P016916	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHR
BLK	BLK Proto-Oncogene, Src Family Tyrosine Kinase	Protein Coding	P51451	61	GC08P011486	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLK
CD28	CD28 Molecule	Protein Coding	P10747	61	GC02P203706	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD28
CSNK2B	Casein Kinase 2 Beta	Protein Coding	P67870	61	GC06P181896	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2B
CYLD	CYLD Lysine 63 Deubiquitinase	Protein Coding	Q9NQC7	61	GC16P050742	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLD
GABBR1	Gamma-Aminobutyric Acid Type B Receptor Subunit 1	Protein Coding	Q9UBS5	61	GC06M029555	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABBR1
IGF2	Insulin Like Growth Factor 2	Protein Coding	P01344	61	GC11M015123	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2
KEAP1	Kelch Like ECH Associated Protein 1	Protein Coding	Q14145	61	GC19M010486	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KEAP1
NBN	Nibrin	Protein Coding	O60934	61	GC08M089933	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBN
